Entrez GeneID 1	Entrez GeneID 2	Pathophenotypic similarity
7249	4330	3.2074
6442	79147	3.2073
335	4069	3.206
4089	2022	3.2058
7827	51196	3.2052
7043	51422	3.2046
4893	675	3.2039
55812	8842	3.202
55812	6295	3.2011
65055	123606	3.2011
6399	1280	3.2005
3758	6559	3.2
8438	1029	3.1998
83990	1029	3.1998
8493	1029	3.1998
9821	1029	3.1998
10804	6303	3.1991
7048	4851	3.1969
9129	6100	3.1937
9129	6101	3.1937
9129	3614	3.1937
10558	7879	3.1932
5795	1029	3.1923
8313	1029	3.1923
27030	1029	3.1923
2033	1029	3.1923
2153	2812	3.1922
2153	2815	3.1922
401	55605	3.1915
2158	7450	3.1907
10083	4647	3.1885
3690	5742	3.1881
286077	265	3.188
7046	4851	3.1872
4297	4170	3.1871
4297	4066	3.1871
4297	602	3.1871
959	57379	3.1859
1421	2703	3.1856
4204	7337	3.1854
1311	1300	3.1845
2702	287	3.1842
6591	5077	3.1842
1729	3082	3.1826
1729	51168	3.1826
4221	7873	3.1823
2746	6566	3.1812
324	1499	3.1804
6247	1121	3.1794
582	80184	3.1785
583	80184	3.1785
585	80184	3.1785
51057	80184	3.1785
79738	80184	3.1785
84100	80184	3.1785
27241	80184	3.1785
55212	80184	3.1785
80184	166379	3.1785
80184	129880	3.1785
80184	123016	3.1785
3674	5742	3.1774
3861	3852	3.1772
5224	3939	3.1763
4297	861	3.176
477	773	3.1758
6399	4148	3.1752
5741	846	3.1751
846	9247	3.1751
6295	9129	3.1746
9381	286676	3.174
9381	117531	3.174
9381	7007	3.174
9381	2299	3.174
9381	9132	3.174
9381	5962	3.174
9381	64699	3.174
9381	2070	3.174
9381	79977	3.174
64175	10491	3.1733
23503	80208	3.1731
324	207	3.1726
2978	83394	3.1711
7067	7252	3.1707
51422	3753	3.1704
51422	3757	3.1704
51422	9992	3.1704
6247	1122	3.1701
4948	7306	3.1689
80326	4487	3.1688
1200	2055	3.1679
55572	4723	3.165
4724	4723	3.165
4723	91942	3.165
5224	5236	3.1641
8292	1145	3.1634
208	6927	3.1628
6927	3159	3.1628
3674	64805	3.162
11186	1326	3.1607
11186	5519	3.1607
11186	9940	3.1607
11186	1956	3.1607
1326	5519	3.1607
1326	9940	3.1607
1326	1956	3.1607
5519	9940	3.1607
5519	1956	3.1607
9940	1956	3.1607
5961	6100	3.1603
5961	6101	3.1603
5961	3614	3.1603
1406	5959	3.1601
2147	2161	3.1584
2147	196527	3.1584
2161	5054	3.1584
3791	5578	3.1584
196527	5054	3.1584
4148	3549	3.1575
7450	196527	3.1571
2192	64327	3.1567
3690	64805	3.1542
9533	6949	3.1538
7003	1122	3.1532
1387	1630	3.153
23503	9897	3.1515
9639	9516	3.1515
56246	9095	3.1509
596	25	3.149
50506	7253	3.1482
6208	212	3.148
7043	3784	3.1475
91647	54968	3.1472
3758	1188	3.1471
7078	1001	3.1461
83394	6785	3.1459
2160	7450	3.1439
55788	4552	3.1438
24	8842	3.1433
6010	5158	3.1431
4607	6331	3.143
94	4089	3.1429
5624	3053	3.1426
1184	6569	3.1425
7879	54332	3.1424
8200	3209	3.1423
10984	64324	3.1409
64324	1028	3.1409
4166	4070	3.1397
6687	123606	3.1396
5205	1244	3.1394
930	200942	3.139
9381	3082	3.1363
9381	51168	3.1363
3329	9897	3.1352
6440	6439	3.135
10381	55605	3.1348
8195	80184	3.1334
7248	4330	3.1329
5669	1675	3.1319
5327	3273	3.1309
4602	3195	3.1309
4602	5087	3.1309
5155	4330	3.1309
3195	5087	3.1309
4607	10021	3.1304
5961	114902	3.1302
959	200942	3.1299
23503	3798	3.1299
1145	1144	3.1292
1145	1134	3.1292
23590	54840	3.1288
27235	54840	3.1288
56997	54840	3.1288
54840	57017	3.1288
54840	57107	3.1288
4297	5159	3.1278
7879	81846	3.1274
5158	6100	3.1271
5158	6101	3.1271
5158	3614	3.1271
116085	7369	3.127
5742	64805	3.1248
7439	5956	3.1247
2159	7450	3.1243
29078	4719	3.1243
29078	4694	3.1243
29078	80224	3.1243
29078	126328	3.1243
29078	79133	3.1243
29078	25915	3.1243
29078	4729	3.1243
29078	4726	3.1243
29078	4720	3.1243
4719	4694	3.1243
4719	80224	3.1243
4719	126328	3.1243
4719	79133	3.1243
4719	25915	3.1243
4719	4729	3.1243
4719	4726	3.1243
4719	4720	3.1243
4694	80224	3.1243
4694	126328	3.1243
4694	79133	3.1243
4694	25915	3.1243
4694	4729	3.1243
4694	4726	3.1243
4694	4720	3.1243
80224	126328	3.1243
80224	79133	3.1243
80224	25915	3.1243
80224	4729	3.1243
80224	4726	3.1243
80224	4720	3.1243
126328	79133	3.1243
126328	25915	3.1243
126328	4729	3.1243
126328	4726	3.1243
126328	4720	3.1243
79133	25915	3.1243
79133	4729	3.1243
79133	4726	3.1243
79133	4720	3.1243
25915	4729	3.1243
25915	4726	3.1243
25915	4720	3.1243
4729	4726	3.1243
4729	4720	3.1243
4726	4720	3.1243
5313	3039	3.1241
1300	1280	3.1238
2645	3172	3.1237
114902	6100	3.1235
114902	6101	3.1235
114902	3614	3.1235
51371	3858	3.1224
3859	4070	3.1218
3850	4070	3.1218
4292	4609	3.1215
4609	4436	3.1215
8287	367	3.1214
6770	190	3.1192
6440	21	3.1191
6736	207	3.1184
2201	4851	3.1179
7480	64327	3.1178
6017	64218	3.1169
3854	80326	3.1168
80326	3872	3.1168
1406	9129	3.1165
4233	7157	3.1145
401	10381	3.1143
1836	2317	3.1142
11236	6927	3.1138
84925	6927	3.1138
4968	6927	3.1138
54332	26353	3.1133
3798	9420	3.1129
596	861	3.1121
8675	2778	3.1118
2778	149775	3.1118
4254	3852	3.1111
6473	3549	3.1105
3798	80208	3.1081
51062	6683	3.1079
1828	9733	3.1077
3798	6683	3.1074
29914	285440	3.1073
860	1513	3.1069
286676	64072	3.1059
117531	64072	3.1059
7007	64072	3.1059
2299	64072	3.1059
64072	9132	3.1059
64072	5962	3.1059
64072	64699	3.1059
64072	2070	3.1059
64072	79977	3.1059
6017	10002	3.1057
6792	8864	3.1045
7337	8864	3.1043
10002	8842	3.104
8291	9499	3.1037
999	5290	3.1036
5318	8048	3.1032
613	1066	3.1028
1824	51422	3.1026
6017	7078	3.1013
2157	2160	3.1012
2202	6247	3.1007
1733	7173	3.099
7450	2811	3.0984
486	149461	3.0983
57716	7879	3.0981
8842	6100	3.0959
8842	6101	3.0959
8842	3614	3.0959
2192	9241	3.0956
4644	5873	3.0954
4233	324	3.0953
10117	265	3.0938
5189	5828	3.0937
55670	5828	3.0937
121512	1959	3.0932
4882	3549	3.0928
23418	1122	3.0927
5345	2160	3.0915
1280	54808	3.0914
1406	64218	3.0897
4647	65217	3.0894
91147	23322	3.0891
2243	335	3.0891
57465	2566	3.0891
9516	26353	3.0891
83394	9129	3.0887
26580	2617	3.0882
7439	8842	3.0878
1829	3784	3.086
404672	2068	3.0844
3784	8048	3.0836
54714	2652	3.0828
3674	2162	3.082
6768	6303	3.0807
27249	25974	3.0786
4204	8864	3.0783
5959	64218	3.0782
6392	23095	3.0776
2073	2068	3.0776
1829	287	3.0774
3708	146227	3.0774
7043	287	3.0768
8048	287	3.0768
2157	2677	3.0762
6390	5979	3.076
486	6559	3.0759
6356	30009	3.0757
80208	6687	3.0749
83394	114902	3.0748
2040	6521	3.0743
2956	4609	3.0733
4609	5395	3.0733
207	1029	3.0728
1280	4322	3.0711
286676	5456	3.071
117531	5456	3.071
7007	5456	3.071
2299	5456	3.071
9132	5456	3.071
5962	5456	3.071
64699	5456	3.071
2070	5456	3.071
79977	5456	3.071
5290	324	3.0707
999	207	3.0702
3315	4747	3.0699
1373	435	3.0698
5669	3047	3.0697
3098	226	3.0687
226	669	3.0687
64072	3082	3.0682
64072	51168	3.0682
51422	3784	3.067
595	3791	3.0666
3753	8048	3.0666
3757	8048	3.0666
8048	9992	3.0666
3315	81857	3.0653
27032	1041	3.0648
3239	64327	3.0636
56623	54806	3.0636
6794	7873	3.0635
7157	5290	3.0611
9368	1184	3.061
6687	6683	3.0607
64327	658	3.06
4621	7169	3.059
3315	54332	3.0589
7043	70	3.0576
10594	9129	3.057
4148	1298	3.0547
57716	121512	3.0532
78987	4093	3.0528
8842	114902	3.0528
3858	27032	3.0525
7067	1733	3.0512
1733	50506	3.0512
336	4023	3.0512
4023	3949	3.0512
4023	2053	3.0512
5290	8312	3.051
80208	9420	3.051
375790	285489	3.0508
11155	9499	3.0502
859	1180	3.0472
5318	51422	3.0463
2158	5742	3.046
6687	9420	3.0456
29929	196527	3.0453
10594	6100	3.0453
10594	6101	3.0453
10594	3614	3.0453
4292	5795	3.045
4292	8313	3.045
4292	27030	3.045
4292	2033	3.045
5795	4436	3.045
4436	8313	3.045
4436	27030	3.045
4436	2033	3.045
6591	1910	3.0448
1244	10165	3.0441
582	22954	3.044
583	22954	3.044
585	22954	3.044
51057	22954	3.044
22954	79738	3.044
22954	84100	3.044
22954	27241	3.044
22954	55212	3.044
22954	166379	3.044
22954	129880	3.044
22954	123016	3.044
121512	54332	3.044
121512	9516	3.0436
2301	2703	3.0431
6331	8048	3.042
3239	2192	3.0402
404672	2071	3.0397
55812	6103	3.0397
6010	6100	3.0394
6010	6101	3.0394
6010	3614	3.0394
2896	25978	3.0368
2159	2161	3.0362
65266	6340	3.0359
65266	6338	3.0359
4593	5913	3.0358
3708	10939	3.0352
7846	5048	3.0352
2159	2677	3.0347
2539	286	3.0338
3082	5456	3.0334
51168	5456	3.0334
1406	6100	3.0332
1406	6101	3.0332
1406	3614	3.0332
7003	1462	3.0328
4292	8438	3.0309
4292	83990	3.0309
4292	8493	3.0309
4292	9821	3.0309
8438	4436	3.0309
83990	4436	3.0309
8493	4436	3.0309
9821	4436	3.0309
7476	3549	3.0304
55812	5158	3.0303
8842	2652	3.0296
7879	9516	3.0292
7015	1736	3.0282
7012	1736	3.0282
116085	5631	3.0279
6295	114902	3.0276
2120	4602	3.0273
2120	2242	3.0273
2120	5914	3.0273
2120	3195	3.0273
2120	5087	3.0273
4291	4602	3.0273
4291	2242	3.0273
4291	5914	3.0273
4291	3195	3.0273
4291	5087	3.0273
4602	6455	3.0273
4602	2322	3.0273
4602	8021	3.0273
4602	8028	3.0273
4602	4026	3.0273
4602	23365	3.0273
4602	4869	3.0273
4602	8301	3.0273
4602	8833	3.0273
4602	54904	3.0273
4602	1050	3.0273
6455	2242	3.0273
6455	5914	3.0273
6455	3195	3.0273
6455	5087	3.0273
2242	2322	3.0273
2242	8021	3.0273
2242	8028	3.0273
2242	4026	3.0273
2242	23365	3.0273
2242	4869	3.0273
2242	8301	3.0273
2242	8833	3.0273
2242	54904	3.0273
2242	1050	3.0273
2322	5914	3.0273
2322	3195	3.0273
2322	5087	3.0273
8021	5914	3.0273
8021	3195	3.0273
8021	5087	3.0273
8028	5914	3.0273
8028	3195	3.0273
8028	5087	3.0273
4026	5914	3.0273
4026	3195	3.0273
4026	5087	3.0273
23365	5914	3.0273
23365	3195	3.0273
23365	5087	3.0273
4869	5914	3.0273
4869	3195	3.0273
4869	5087	3.0273
8301	5914	3.0273
8301	3195	3.0273
8301	5087	3.0273
5914	8833	3.0273
5914	54904	3.0273
5914	1050	3.0273
8833	3195	3.0273
8833	5087	3.0273
54904	3195	3.0273
54904	5087	3.0273
3195	1050	3.0273
1050	5087	3.0273
7067	389434	3.0272
7066	5159	3.0272
594	593	3.0266
594	1629	3.0266
593	1629	3.0266
5741	140803	3.0263
9247	140803	3.0263
3766	6559	3.0262
286	6521	3.0258
8287	3077	3.0248
3674	2160	3.024
207	1499	3.024
5172	51168	3.0232
4548	27249	3.0215
1828	127534	3.0209
1828	2707	3.0209
999	8438	3.0208
999	83990	3.0208
999	8493	3.0208
999	9821	3.0208
1785	9516	3.0207
7879	9927	3.0207
3791	7428	3.0206
29958	6566	3.0202
8292	1140	3.0198
4618	1785	3.0195
80208	123606	3.0189
8200	7476	3.0178
2160	2811	3.0167
2071	2068	3.0166
3728	3753	3.0164
3728	3757	3.0164
3728	9992	3.0164
1643	5578	3.0159
7508	5578	3.0154
1829	70	3.0153
2120	8115	3.0126
4291	8115	3.0126
6455	8115	3.0126
8115	4170	3.0126
8115	2322	3.0126
8115	8021	3.0126
8115	8028	3.0126
8115	4026	3.0126
8115	23365	3.0126
8115	4869	3.0126
8115	4066	3.0126
8115	602	3.0126
8115	8301	3.0126
8115	8833	3.0126
8115	54904	3.0126
8115	1050	3.0126
3857	127534	3.0124
3857	2707	3.0124
2162	2160	3.0121
196527	4351	3.0114
121512	81846	3.0094
9321	1280	3.0076
5236	5837	3.0075
91147	57545	3.0072
6683	123606	3.0072
1121	6103	3.0071
4893	1029	3.0065
1406	6102	3.0064
4625	7273	3.0061
7879	23095	3.0061
54808	3549	3.006
1140	5913	3.006
324	1029	3.0056
1300	8838	3.0054
6658	1027	3.0043
121512	4747	3.0041
3690	6916	3.0039
930	1675	3.0027
2155	2157	3.0016
5159	4352	3.0016
6017	5158	3.0015
80208	65055	3.0003
2538	10786	3.0001
1736	55505	3.0001
1736	55651	3.0001
2160	2165	2.9999
23503	65055	2.9996
5264	5191	2.9989
7450	3998	2.9987
4292	324	2.9981
324	4436	2.9981
4552	25974	2.9975
29851	5897	2.9974
29851	5896	2.9974
70	6331	2.9967
1828	3857	2.9966
2202	23418	2.9966
4867	261734	2.996
8287	2796	2.995
1301	1280	2.9947
5742	2811	2.9937
1729	11078	2.9928
1311	1280	2.9915
9241	3549	2.9905
10021	4878	2.9904
1406	114902	2.9897
7157	8438	2.9887
7157	83990	2.9887
7157	8493	2.9887
7157	9821	2.9887
51422	2702	2.9885
1187	6557	2.9884
348	351	2.9877
6247	1462	2.9877
2317	1280	2.9875
5244	8647	2.9871
1617	50511	2.9871
7476	658	2.9861
3859	30813	2.9858
3850	30813	2.9858
23495	5897	2.9857
23495	5896	2.9857
4976	5956	2.9855
4286	5077	2.9845
9516	81857	2.9837
65266	65125	2.9834
4148	54808	2.9834
5961	64218	2.9832
2736	6658	2.9828
8048	2702	2.9826
57545	23322	2.9825
8287	55315	2.9807
2308	4893	2.9807
4893	5081	2.9807
1145	5913	2.9805
2876	286	2.98
55812	285440	2.9789
6399	1297	2.9785
3047	200942	2.9785
5742	6916	2.9781
10397	81846	2.9775
6473	64327	2.9773
2308	207	2.9773
207	5081	2.9773
2324	54345	2.9772
2160	2677	2.9758
2978	200576	2.9745
1311	1298	2.9731
411	2720	2.9731
930	5897	2.973
930	5896	2.973
286676	65217	2.973
117531	65217	2.973
65217	7007	2.973
65217	2299	2.973
65217	9132	2.973
65217	5962	2.973
65217	64699	2.973
65217	2070	2.973
65217	79977	2.973
9217	6606	2.9729
5256	5836	2.9726
6785	114902	2.9725
124583	3549	2.9721
3798	3329	2.9717
6834	137682	2.9712
6834	4695	2.9712
6834	1355	2.9712
6834	374291	2.9712
6834	4728	2.9712
6834	4722	2.9712
137682	4695	2.9712
137682	1355	2.9712
137682	374291	2.9712
137682	4728	2.9712
137682	4722	2.9712
4695	1355	2.9712
4695	374291	2.9712
4695	4728	2.9712
4695	4722	2.9712
1355	374291	2.9712
1355	4728	2.9712
1355	4722	2.9712
1311	4322	2.9712
374291	4728	2.9712
374291	4722	2.9712
4728	4722	2.9712
2120	1029	2.97
4291	1029	2.97
6455	1029	2.97
2322	1029	2.97
2308	1029	2.97
8021	1029	2.97
8028	1029	2.97
4026	1029	2.97
23365	1029	2.97
4869	1029	2.97
8301	1029	2.97
8833	1029	2.97
54904	1029	2.97
1050	1029	2.97
1029	5081	2.97
1280	4921	2.9697
286676	153562	2.9696
117531	153562	2.9696
7007	153562	2.9696
2299	153562	2.9696
153562	9132	2.9696
153562	3082	2.9696
153562	5962	2.9696
153562	51168	2.9696
153562	64699	2.9696
153562	2070	2.9696
153562	79977	2.9696
4297	4609	2.9695
2068	5429	2.9692
4297	4342	2.9685
3299	2703	2.9677
9227	5959	2.9663
2147	2153	2.9655
2153	5054	2.9655
930	3047	2.9651
3098	286	2.9646
669	286	2.9646
3717	5159	2.9635
1717	8864	2.9635
4148	1297	2.9631
2896	4137	2.9627
7873	7428	2.9627
5224	5255	2.9615
5663	25978	2.9615
6010	5961	2.9614
7849	50506	2.9614
54714	8842	2.9607
1311	54808	2.9606
10483	286	2.9605
3858	127534	2.9597
3858	2707	2.9597
554	1585	2.9592
55812	1121	2.9587
27232	10165	2.957
65055	9420	2.9567
7003	2703	2.9566
2120	3717	2.956
4291	3717	2.956
3717	6455	2.956
3717	2322	2.956
3717	8021	2.956
3717	8028	2.956
3717	4026	2.956
3717	23365	2.956
3717	4869	2.956
3717	8301	2.956
3717	8833	2.956
3717	54904	2.956
3717	1050	2.956
486	10686	2.9556
1146	1144	2.9551
1146	1134	2.9551
6017	24	2.955
959	7374	2.9545
51259	54806	2.9544
23169	1280	2.9541
6323	57465	2.954
161742	6654	2.9539
2539	3043	2.9538
8030	23405	2.9535
8031	23405	2.9535
5108	23405	2.9535
23405	8805	2.9535
23405	9950	2.9535
23405	51592	2.9535
8115	5159	2.9532
2978	1261	2.9526
2978	4070	2.9526
2978	5146	2.9526
4292	7157	2.9521
7157	4436	2.9521
4233	5290	2.9519
10397	4747	2.9519
1122	6102	2.9513
5313	286	2.9511
4609	5925	2.9505
8438	1499	2.9497
83990	1499	2.9497
8493	1499	2.9497
9821	1499	2.9497
7809	6557	2.9496
3659	1316	2.9491
3659	4595	2.9491
5578	5429	2.9482
23503	123606	2.948
2162	7450	2.9472
1441	613	2.9469
3674	6916	2.9466
9381	79784	2.9465
9381	11078	2.9465
9381	71	2.9465
9381	1687	2.9465
6718	8647	2.9455
1410	11155	2.9451
22954	8195	2.9448
3848	27032	2.9447
26121	24	2.9446
24	762	2.9446
24	7287	2.9446
9562	4893	2.9444
9129	6102	2.9431
5727	2736	2.9418
79083	5873	2.9414
7879	81857	2.941
51062	65055	2.9409
1311	3549	2.9403
2158	2165	2.9393
5546	675	2.939
6654	4763	2.9389
596	8115	2.9388
9516	8898	2.937
8287	1080	2.9366
1410	8291	2.9364
10083	286676	2.9362
10083	117531	2.9362
10083	7007	2.9362
10083	2299	2.9362
10083	9132	2.9362
10083	5962	2.9362
10083	64699	2.9362
10083	2070	2.9362
10083	79977	2.9362
7879	1959	2.9358
5345	7450	2.9357
65217	3082	2.9353
3849	9076	2.9352
7173	23405	2.9333
2316	2317	2.9328
8647	1244	2.9327
1829	10021	2.9318
1300	54808	2.931
26353	4747	2.9295
5244	5205	2.9293
1122	1462	2.9291
1642	2073	2.9282
8988	26353	2.9276
64327	3549	2.9272
2162	2677	2.9271
10594	114902	2.927
127534	57152	2.9269
2707	57152	2.9269
411	2588	2.9268
6261	57190	2.9267
3315	7879	2.9256
55788	25974	2.9249
65055	118813	2.9226
2539	3039	2.9224
8291	203859	2.9222
3778	1476	2.9217
1280	3549	2.9217
9420	123606	2.9215
51062	80208	2.9205
65055	6687	2.9203
717	11277	2.9202
5313	2539	2.9194
6654	4771	2.9188
29914	9180	2.9179
51062	9420	2.9174
26353	81857	2.9172
78987	659	2.9163
7490	6736	2.9158
8292	1103	2.9154
55764	4851	2.9135
3043	3098	2.9135
3043	669	2.9135
182	23414	2.9134
1411	2512	2.9108
8195	54903	2.9103
26504	5959	2.9101
2908	1586	2.9097
55812	5959	2.907
2162	8287	2.9064
51422	8048	2.9063
94	83605	2.9062
1411	4952	2.906
24	10002	2.906
412	3849	2.9058
5158	5961	2.9047
3791	2324	2.9025
9227	5961	2.9012
2153	7450	2.9006
9927	4747	2.8995
4747	8898	2.8987
10083	3082	2.8985
5318	70	2.8976
29851	3561	2.8974
6392	5979	2.897
7547	27031	2.8964
137814	2657	2.8964
55997	2657	2.8964
9639	79628	2.8958
1103	1140	2.8953
2157	2162	2.895
4653	10133	2.8947
6658	8820	2.8944
8557	2273	2.8943
9129	368	2.8943
284119	10021	2.8932
1201	54982	2.8931
9129	1121	2.8931
6795	1080	2.8929
5621	6908	2.8929
5157	675	2.8927
7439	10002	2.8924
5158	5959	2.8923
4625	2273	2.8915
1311	6399	2.8914
2202	10002	2.8914
9129	285440	2.8914
3291	1585	2.8913
8419	2703	2.8897
3315	81846	2.8891
7879	4359	2.8891
999	1316	2.8889
999	4595	2.8889
1316	2064	2.8889
4595	2064	2.8889
201163	207	2.8888
2160	64805	2.8882
57716	26353	2.8881
925	29851	2.8878
1545	5080	2.8876
1585	6557	2.8872
7084	8803	2.8869
582	54903	2.8866
583	54903	2.8866
585	54903	2.8866
51057	54903	2.8866
79738	54903	2.8866
84100	54903	2.8866
27241	54903	2.8866
55212	54903	2.8866
166379	54903	2.8866
129880	54903	2.8866
123016	54903	2.8866
83394	5961	2.8862
8115	613	2.886
29078	55572	2.8853
29078	4724	2.8853
29078	91942	2.8853
4719	55572	2.8853
4719	4724	2.8853
4719	91942	2.8853
4694	55572	2.8853
4694	4724	2.8853
4694	91942	2.8853
80224	55572	2.8853
80224	4724	2.8853
80224	91942	2.8853
126328	55572	2.8853
126328	4724	2.8853
126328	91942	2.8853
55572	79133	2.8853
55572	25915	2.8853
55572	4729	2.8853
55572	4726	2.8853
55572	4720	2.8853
79133	4724	2.8853
79133	91942	2.8853
25915	4724	2.8853
25915	91942	2.8853
4729	4724	2.8853
4729	91942	2.8853
4724	4726	2.8853
4724	4720	2.8853
4726	91942	2.8853
4720	91942	2.8853
5795	6736	2.8849
6736	8313	2.8849
6736	27030	2.8849
6736	2033	2.8849
5158	8842	2.8848
121512	4359	2.8845
23418	1462	2.884
4552	4548	2.8838
4221	6654	2.8836
959	355	2.883
4851	2006	2.8829
3753	10021	2.8826
3757	10021	2.8826
10021	9992	2.8826
3753	775	2.8824
3757	775	2.8824
775	9992	2.8824
103	4948	2.8814
8292	4593	2.8807
2055	54982	2.8807
57716	10397	2.8804
64805	6916	2.8787
5376	121512	2.8786
79784	64072	2.8784
11078	64072	2.8784
64072	71	2.8784
64072	1687	2.8784
6795	83893	2.8779
6795	1617	2.8779
6795	50511	2.8779
6795	57120	2.8779
775	287	2.8779
7314	23314	2.8772
5309	2703	2.8768
6100	6102	2.8768
6102	6101	2.8768
6102	3614	2.8768
2192	6299	2.8767
64327	57560	2.8765
5669	355	2.8762
7381	617	2.8761
27089	617	2.8761
617	54902	2.8761
8643	51684	2.8755
8643	6598	2.8755
8030	8031	2.8755
8030	5108	2.8755
8030	8805	2.8755
8030	9950	2.8755
8030	51592	2.8755
8031	5108	2.8755
8031	8805	2.8755
8031	9950	2.8755
8031	51592	2.8755
79628	9516	2.8755
5108	8805	2.8755
5108	9950	2.8755
5108	51592	2.8755
51684	6598	2.8755
8805	9950	2.8755
8805	51592	2.8755
9950	51592	2.8755
3815	6654	2.8752
1733	23405	2.8748
6795	367	2.8747
9639	121512	2.8743
83605	2022	2.8737
6102	285440	2.8709
2821	3098	2.8707
2821	669	2.8707
1122	285440	2.8703
3708	6712	2.8697
4593	1103	2.8696
10594	1121	2.8693
1200	1201	2.8692
7043	10021	2.869
10021	8048	2.869
6017	9227	2.8683
51422	70	2.8682
7454	2811	2.8682
2771	6262	2.868
81857	4747	2.868
9241	64327	2.8679
5669	204	2.8679
7380	5979	2.8679
204	200942	2.8679
79628	1959	2.8675
2159	2811	2.8664
9211	2566	2.8664
5805	2643	2.8649
3674	4627	2.8647
5313	3098	2.8646
5313	669	2.8646
79628	4359	2.8643
6017	7439	2.8642
4068	200942	2.8642
8838	4322	2.8641
24	64218	2.8636
10555	5506	2.8632
2192	658	2.8626
5727	6654	2.8613
778	7299	2.861
2158	2161	2.8607
4297	1991	2.8605
57716	3315	2.8604
2312	50615	2.8593
4261	695	2.8592
4647	51168	2.8592
8625	695	2.8592
5994	695	2.8592
5993	695	2.8592
54332	81857	2.8585
3938	6523	2.8582
2120	596	2.8578
4291	596	2.8578
596	6455	2.8578
596	4170	2.8578
596	2322	2.8578
596	8021	2.8578
596	8028	2.8578
596	4026	2.8578
596	23365	2.8578
596	4869	2.8578
596	4066	2.8578
596	8301	2.8578
596	8833	2.8578
596	54904	2.8578
596	1050	2.8578
5236	3939	2.8559
3758	1187	2.8555
29078	4723	2.8548
4719	4723	2.8548
4694	4723	2.8548
80224	4723	2.8548
126328	4723	2.8548
79133	4723	2.8548
25915	4723	2.8548
4729	4723	2.8548
4723	4726	2.8548
4723	4720	2.8548
2643	5860	2.8541
2159	3998	2.8539
6708	2040	2.8539
2335	675	2.8536
6314	6310	2.8531
5376	8898	2.8528
1406	1122	2.8527
6772	3460	2.8527
6772	3459	2.8527
6772	3593	2.8527
3460	3459	2.8527
3460	3593	2.8527
3459	3593	2.8527
2159	2812	2.8519
2159	2815	2.8519
6310	6311	2.8517
6473	8200	2.8514
2158	2677	2.8505
7067	8085	2.8505
7480	64840	2.8505
54332	9927	2.8492
6473	7476	2.8484
4893	201163	2.8477
1991	200942	2.8473
284119	1180	2.8471
6017	6295	2.8469
1829	2771	2.8468
7043	2771	2.8462
2159	2160	2.8459
2956	1029	2.8457
5395	1029	2.8457
91147	56623	2.8446
4292	207	2.8439
4436	207	2.8439
6017	6100	2.8436
6017	6101	2.8436
6017	3614	2.8436
79784	5456	2.8436
11078	5456	2.8436
71	5456	2.8436
1687	5456	2.8436
9927	81846	2.8433
6323	6335	2.842
9211	57465	2.8419
26353	81846	2.8418
283120	64324	2.8415
3674	7454	2.8414
7078	10002	2.841
9639	10397	2.8409
6755	1027	2.8405
7080	50506	2.8401
10555	5468	2.8401
11186	5002	2.84
1326	5002	2.84
5519	5002	2.84
5002	9940	2.84
5002	1956	2.84
1289	1281	2.8399
1280	8838	2.8392
6295	8842	2.8392
5578	2071	2.8385
1406	6295	2.8384
2120	1991	2.8382
4291	1991	2.8382
4221	1027	2.8382
6455	1991	2.8382
2322	1991	2.8382
8021	1991	2.8382
8028	1991	2.8382
4026	1991	2.8382
23365	1991	2.8382
4869	1991	2.8382
8301	1991	2.8382
8833	1991	2.8382
54904	1991	2.8382
1991	1050	2.8382
57716	8898	2.8379
4297	8115	2.8377
9103	355	2.8373
2158	2160	2.8372
2202	1462	2.8363
1406	285440	2.8362
5376	7879	2.8357
1280	2588	2.8352
958	5669	2.8351
3815	5156	2.8347
1311	4882	2.834
7045	83959	2.8339
7045	1296	2.8339
411	79158	2.833
340024	8659	2.8326
1959	8898	2.8322
2159	2158	2.8318
70	85366	2.8318
1462	6102	2.831
958	3431	2.8308
7168	70	2.8295
1643	2074	2.8295
7050	5727	2.8294
10002	5158	2.8291
1311	1297	2.8288
9129	5959	2.8286
4297	2242	2.8281
4297	5914	2.8281
3851	3860	2.8278
5345	2162	2.8276
5244	80270	2.8268
79628	8898	2.8267
3039	3040	2.8267
778	5959	2.8267
208	6928	2.8261
6928	3159	2.8261
120892	65018	2.826
7439	2652	2.8255
4607	70	2.8254
7003	6102	2.8254
121512	26353	2.825
3939	5837	2.8244
6710	2040	2.8242
8287	641	2.824
2308	7157	2.8238
7157	5081	2.8238
4647	64072	2.8226
7507	5578	2.8226
3561	5897	2.8225
3561	5896	2.8225
55755	259266	2.8224
55835	259266	2.8224
22954	80184	2.8221
6663	1908	2.8216
930	7372	2.8214
8838	10216	2.8214
1184	120227	2.8205
6295	6100	2.8204
6295	6101	2.8204
6295	3614	2.8204
5158	114902	2.8199
8438	324	2.8197
324	83990	2.8197
324	8493	2.8197
324	9821	2.8197
6496	7050	2.8195
7476	6913	2.8193
2162	2165	2.8187
3655	3918	2.8185
3655	3914	2.8185
732	3426	2.818
1282	9129	2.8177
2705	9516	2.8169
23503	6687	2.8168
54332	79628	2.8164
4137	25978	2.8162
55788	27249	2.8161
10594	6295	2.8154
10594	285440	2.8154
3784	2771	2.8147
2308	4763	2.8143
4763	5081	2.8143
5376	26353	2.8138
78987	64220	2.8134
79628	81846	2.8132
8557	9499	2.8122
